Adresse,PrixID,CodePostal,ID,Latitude,Longitude,PrixNom,Ville,PrixValeur
262 AVENUE ARISTIDE BRIAND,3.0,93320,93320002,4891042.70577,251041.120111,E85,Les Pavillons-sous-Bois,1.0861575342465755
262 AVENUE ARISTIDE BRIAND,5.0,93320,93320002,4891042.70577,251041.120111,E10,Les Pavillons-sous-Bois,1.9624984227129336
262 AVENUE ARISTIDE BRIAND,6.0,93320,93320002,4891042.70577,251041.120111,SP98,Les Pavillons-sous-Bois,2.01944701986755
263 BOULEVARD JEAN JAURES,1.0,92100,92100016,4882600.0,224800.0,Gazole,Boulogne-Billancourt,2.023848484848485
263 BOULEVARD JEAN JAURES,5.0,92100,92100016,4882600.0,224800.0,E10,Boulogne-Billancourt,2.0717719298245614
263 BOULEVARD JEAN JAURES,6.0,92100,92100016,4882600.0,224800.0,SP98,Boulogne-Billancourt,2.221936936936937
264 Avenue de Stalingrad,1.0,94550,94550001,4876700.0,236800.0,Gazole,Chevilly-Larue,1.8453287037037038
264 Avenue de Stalingrad,3.0,94550,94550001,4876700.0,236800.0,E85,Chevilly-Larue,1.1050747663551401
264 Avenue de Stalingrad,5.0,94550,94550001,4876700.0,236800.0,E10,Chevilly-Larue,1.9109950980392159
264 Avenue de Stalingrad,6.0,94550,94550001,4876700.0,236800.0,SP98,Chevilly-Larue,1.9923555555555557
264 Avenue du Général de Gaulle,1.0,94170,94170002,4885100.0,249500.0,Gazole,Le Perreux-sur-Marne,1.8488700787401575
264 Avenue du Général de Gaulle,3.0,94170,94170002,4885100.0,249500.0,E85,Le Perreux-sur-Marne,1.0438603351955307
264 Avenue du Général de Gaulle,5.0,94170,94170002,4885100.0,249500.0,E10,Le Perreux-sur-Marne,1.895775590551181
264 Avenue du Général de Gaulle,6.0,94170,94170002,4885100.0,249500.0,SP98,Le Perreux-sur-Marne,1.9757755905511811
265 AV GEORGES CLEMENCEAU,1.0,92000,92000024,4888600.0,222200.0,Gazole,NANTERRE,1.984952380952381
265 AV GEORGES CLEMENCEAU,5.0,92000,92000024,4888600.0,222200.0,E10,NANTERRE,2.0286491228070176
265 AV GEORGES CLEMENCEAU,6.0,92000,92000024,4888600.0,222200.0,SP98,NANTERRE,2.1506521739130435
265 AVENUE DE MAZARGUES,1.0,13008,13008017,4326300.0,539300.0,Gazole,MARSEILLE,1.7727781350482312
265 AVENUE DE MAZARGUES,3.0,13008,13008017,4326300.0,539300.0,E85,MARSEILLE,1.0534462540716614
265 AVENUE DE MAZARGUES,5.0,13008,13008017,4326300.0,539300.0,E10,MARSEILLE,1.8244493243243245
265 AVENUE DE MAZARGUES,6.0,13008,13008017,4326300.0,539300.0,SP98,MARSEILLE,1.914076411960133
265 Route de Toulouse,1.0,65300,65300003,4311900.0,41100.0,Gazole,LANNEMEZAN,1.9201724137931035
265 Route de Toulouse,2.0,65300,65300003,4311900.0,41100.0,SP95,LANNEMEZAN,1.9952830188679245
265 Route de Toulouse,6.0,65300,65300003,4311900.0,41100.0,SP98,LANNEMEZAN,2.0230188679245282
265 avenue des pins,1.0,26210,26210001,4529073.4415722,495313.49732032,Gazole,Saint-Sorlin-en-Valloire,1.7755892857142856
265 avenue des pins,2.0,26210,26210001,4529073.4415722,495313.49732032,SP95,Saint-Sorlin-en-Valloire,1.8722222222222225
265 avenue des pins,5.0,26210,26210001,4529073.4415722,495313.49732032,E10,Saint-Sorlin-en-Valloire,1.7914285714285714
265 avenue des pins,6.0,26210,26210001,4529073.4415722,495313.49732032,SP98,Saint-Sorlin-en-Valloire,1.9078888888888887
268 Rue Pierre Legrand,1.0,59000,59800001,5063085.487,309597.349348,Gazole,LILLE,1.8003461538461538
268 Rue Pierre Legrand,5.0,59000,59800001,5063085.487,309597.349348,E10,LILLE,1.8613636363636366
268 Rue Pierre Legrand,6.0,59000,59800001,5063085.487,309597.349348,SP98,LILLE,1.9335999999999998
27 AV DU GENERAL LECLERC,1.0,91190,91190012,4870300.0,212800.0,Gazole,Gif-sur-Yvette,1.9618148148148151
27 AV DU GENERAL LECLERC,5.0,91190,91190012,4870300.0,212800.0,E10,Gif-sur-Yvette,2.026889908256881
27 AV DU GENERAL LECLERC,6.0,91190,91190012,4870300.0,212800.0,SP98,Gif-sur-Yvette,2.12942
27 AVENUE DE LA PORTE D'ITALIE,1.0,75013,75013022,4881700.0,236000.0,Gazole,Paris,1.9513052959501558
27 AVENUE DE LA PORTE D'ITALIE,3.0,75013,75013022,4881700.0,236000.0,E85,Paris,1.1798411214953273
27 AVENUE DE LA PORTE D'ITALIE,5.0,75013,75013022,4881700.0,236000.0,E10,Paris,1.9894797507788164
27 AVENUE DE LA PORTE D'ITALIE,6.0,75013,75013022,4881700.0,236000.0,SP98,Paris,2.0365828025477706
27 AVENUE DENIS SEMERIA,1.0,06300,6300016,4371500.0,728700.0,Gazole,NICE,1.8959019607843135
27 AVENUE DENIS SEMERIA,5.0,06300,6300016,4371500.0,728700.0,E10,NICE,1.9568141263940522
27 AVENUE DENIS SEMERIA,6.0,06300,6300016,4371500.0,728700.0,SP98,NICE,2.0087066666666664
27 AVENUE DES PYRENEES,1.0,65400,65400005,4301600.0,-9700.0,Gazole,Argelès-Gazost,1.8048407407407407
27 AVENUE DES PYRENEES,3.0,65400,65400005,4301600.0,-9700.0,E85,Argelès-Gazost,1.1706236162361625
27 AVENUE DES PYRENEES,5.0,65400,65400005,4301600.0,-9700.0,E10,Argelès-Gazost,1.9316463414634146
27 AVENUE DES PYRENEES,6.0,65400,65400005,4301600.0,-9700.0,SP98,Argelès-Gazost,1.9857821011673151
27 AVENUE JEAN MARIE MEUNIER,1.0,73400,73400005,4574169.0578647,642306.96163968,Gazole,UGINE,1.814804347826087
27 AVENUE JEAN MARIE MEUNIER,5.0,73400,73400005,4574169.0578647,642306.96163968,E10,UGINE,1.8910408163265306
27 AVENUE JEAN MARIE MEUNIER,6.0,73400,73400005,4574169.0578647,642306.96163968,SP98,UGINE,1.9552916666666667
27 Avenue Antoine Signoret,1.0,04400,4400005,4439000.0,666900.0,Gazole,Barcelonnette,1.8630398009950249
27 Avenue Antoine Signoret,5.0,04400,4400005,4439000.0,666900.0,E10,Barcelonnette,1.94006
27 Avenue Antoine Signoret,6.0,04400,4400005,4439000.0,666900.0,SP98,Barcelonnette,1.9934299999999998
27 Avenue de l'Aqueduc de Beaunant,1.0,69110,69110001,4572170.27552,479167.272189,Gazole,SAINTE-FOY-LèS-LYON,1.8771573033707867
27 Avenue de l'Aqueduc de Beaunant,5.0,69110,69110001,4572170.27552,479167.272189,E10,SAINTE-FOY-LèS-LYON,1.9350779220779222
27 Avenue du Général de Gaulle,1.0,40230,40230004,4368939.2196756,-133300.44457269,Gazole,Tosse,1.7644632352941176
27 Avenue du Général de Gaulle,2.0,40230,40230004,4368939.2196756,-133300.44457269,SP95,Tosse,1.859578125
27 Avenue du Général de Gaulle,5.0,40230,40230004,4368939.2196756,-133300.44457269,E10,Tosse,1.8162627118644066
27 Avenue du Général de Gaulle,6.0,40230,40230004,4368939.2196756,-133300.44457269,SP98,Tosse,1.905
27 BD SALY,1.0,59300,59300016,5035369.0,352025.0,Gazole,VALENCIENNES,1.7754427244582043
27 BD SALY,3.0,59300,59300016,5035369.0,352025.0,E85,VALENCIENNES,1.0451728395061728
27 BD SALY,5.0,59300,59300016,5035369.0,352025.0,E10,VALENCIENNES,1.8467891373801915
27 BD SALY,6.0,59300,59300016,5035369.0,352025.0,SP98,VALENCIENNES,1.9246168224299065
27 BIS AVENUE DU GENERAL LECLERC,1.0,77000,77000013,4852281.44311,265389.046258,Gazole,LA ROCHETTE,1.8046971608832805
27 BIS AVENUE DU GENERAL LECLERC,5.0,77000,77000013,4852281.44311,265389.046258,E10,LA ROCHETTE,1.8623737704918033
27 BIS AVENUE DU GENERAL LECLERC,6.0,77000,77000013,4852281.44311,265389.046258,SP98,LA ROCHETTE,1.9314666666666667
27 Boulevard Fauriat,1.0,42000,42000017,4544600.0,440700.0,Gazole,Saint-Étienne,1.9004666666666667
27 Boulevard Fauriat,2.0,42000,42000017,4544600.0,440700.0,SP95,Saint-Étienne,1.9798333333333333
27 Boulevard Fauriat,3.0,42000,42000017,4544600.0,440700.0,E85,Saint-Étienne,1.247923076923077
27 Boulevard Fauriat,5.0,42000,42000017,4544600.0,440700.0,E10,Saint-Étienne,1.9216923076923076
27 Boulevard de l'Europe,1.0,79300,79300001,4683500.0,-48200.0,Gazole,BRESSUIRE,1.7635750000000001
27 Boulevard de l'Europe,2.0,79300,79300001,4683500.0,-48200.0,SP95,BRESSUIRE,1.946758064516129
27 Boulevard de l'Europe,5.0,79300,79300001,4683500.0,-48200.0,E10,BRESSUIRE,1.840536231884058
27 CHEMIN DE LA CURASSE,1.0,13780,13780007,4327563.8736125,571606.52979117,Gazole,Cuges-les-Pins,1.8292179487179487
27 CHEMIN DE LA CURASSE,2.0,13780,13780007,4327563.8736125,571606.52979117,SP95,Cuges-les-Pins,1.839
27 CHEMIN DE LA CURASSE,5.0,13780,13780007,4327563.8736125,571606.52979117,E10,Cuges-les-Pins,1.9002372881355933
27 CHEMIN DE LA CURASSE,6.0,13780,13780007,4327563.8736125,571606.52979117,SP98,Cuges-les-Pins,1.938191489361702
27 ROUTE DE MONTEREAU,1.0,77000,77000014,4854100.0,268000.0,Gazole,Vaux-le-Pénil,1.8103311258278147
27 ROUTE DE MONTEREAU,2.0,77000,77000014,4854100.0,268000.0,SP95,Vaux-le-Pénil,1.8947692307692308
27 ROUTE DE MONTEREAU,3.0,77000,77000014,4854100.0,268000.0,E85,Vaux-le-Pénil,1.042390243902439
27 ROUTE DE MONTEREAU,5.0,77000,77000014,4854100.0,268000.0,E10,Vaux-le-Pénil,1.850357142857143
27 ROUTE DE MONTEREAU,6.0,77000,77000014,4854100.0,268000.0,SP98,Vaux-le-Pénil,1.9191293103448275
27 ROUTE DE TOULOUSE,1.0,31190,31190004,4335226.0,146970.0,Gazole,AUTERIVE,1.7703741721854305
27 ROUTE DE TOULOUSE,3.0,31190,31190004,4335226.0,146970.0,E85,AUTERIVE,1.0618683385579937
27 ROUTE DE TOULOUSE,5.0,31190,31190004,4335226.0,146970.0,E10,AUTERIVE,1.8318807947019866
27 ROUTE DE TOULOUSE,6.0,31190,31190004,4335226.0,146970.0,SP98,AUTERIVE,1.918190476190476
27 RTE DE RENNES,1.0,35510,35510005,4811400.0,-161400.0,Gazole,Cesson-Sévigné,1.860348122866894
27 RTE DE RENNES,5.0,35510,35510005,4811400.0,-161400.0,E10,Cesson-Sévigné,1.9394175084175083
27 RTE DE RENNES,6.0,35510,35510005,4811400.0,-161400.0,SP98,Cesson-Sévigné,2.0028767605633804
27 RUE CHARLES FOROT,1.0,07410,7410002,4508994.4819115,462968.41601189,Gazole,Saint-Félicien,1.8004999999999998
27 RUE CHARLES FOROT,2.0,07410,7410002,4508994.4819115,462968.41601189,SP95,Saint-Félicien,1.919090909090909
27 RUE CHARLES FOROT,6.0,07410,7410002,4508994.4819115,462968.41601189,SP98,Saint-Félicien,1.9831904761904762
27 RUE DES ETATS UNIS,1.0,55500,55500002,4868769.0,532119.0,Gazole,Ligny-en-Barrois,1.889657894736842
27 RUE DES ETATS UNIS,5.0,55500,55500002,4868769.0,532119.0,E10,Ligny-en-Barrois,1.935981308411215
27 RUE DES ETATS UNIS,6.0,55500,55500002,4868769.0,532119.0,SP98,Ligny-en-Barrois,2.05509756097561
27 RUE DU GENERAL DE GAULLE,1.0,59216,59216002,5016700.0,404100.0,Gazole,Sars-Poteries,1.8392592592592591
27 RUE DU GENERAL DE GAULLE,5.0,59216,59216002,5016700.0,404100.0,E10,Sars-Poteries,1.92
27 RUE DU GENERAL DE GAULLE,6.0,59216,59216002,5016700.0,404100.0,SP98,Sars-Poteries,1.97
27 Route de Pommard,1.0,21200,21200003,4701800.0,482700.0,Gazole,Beaune,1.7909508196721313
27 Route de Pommard,3.0,21200,21200003,4701800.0,482700.0,E85,Beaune,1.1098181818181818
27 Route de Pommard,5.0,21200,21200003,4701800.0,482700.0,E10,Beaune,1.8524033613445379
27 Route de Pommard,6.0,21200,21200003,4701800.0,482700.0,SP98,Beaune,1.9358
27 Route de l'Isac,1.0,44130,44130001,4747306.1839157,-174698.07605743,Gazole,BLAIN,1.7468291139240508
27 Route de l'Isac,2.0,44130,44130001,4747306.1839157,-174698.07605743,SP95,BLAIN,1.851719696969697
27 Route de l'Isac,5.0,44130,44130001,4747306.1839157,-174698.07605743,E10,BLAIN,1.8017124183006534
27 Route de l'Isac,6.0,44130,44130001,4747306.1839157,-174698.07605743,SP98,BLAIN,1.8770977443609023
27 Rue Pierre Curie,1.0,70000,70000007,4761200.0,615800.0,Gazole,Navenne,1.7929359999999999
27 Rue Pierre Curie,3.0,70000,70000007,4761200.0,615800.0,E85,Navenne,1.0262735849056603
27 Rue Pierre Curie,5.0,70000,70000007,4761200.0,615800.0,E10,Navenne,1.8108130081300813
27 Rue Pierre Curie,6.0,70000,70000007,4761200.0,615800.0,SP98,Navenne,1.8975913043478259
27 Rue d'Épluches,1.0,95310,95310003,4905700.0,212400.0,Gazole,SAINT-OUEN-L'AUMONE,1.7892549019607842
27 Rue d'Épluches,3.0,95310,95310003,4905700.0,212400.0,E85,SAINT-OUEN-L'AUMONE,1.0327727272727272
27 Rue d'Épluches,5.0,95310,95310003,4905700.0,212400.0,E10,SAINT-OUEN-L'AUMONE,1.8248673469387755
27 Rue d'Épluches,6.0,95310,95310003,4905700.0,212400.0,SP98,SAINT-OUEN-L'AUMONE,1.9005070422535213
27 Rue de la Bouriotte,1.0,81120,81120002,4377115.0,218349.0,Gazole,Réalmont,1.7591443298969072
27 Rue de la Bouriotte,2.0,81120,81120002,4377115.0,218349.0,SP95,Réalmont,1.8426956521739128
27 Rue de la Bouriotte,3.0,81120,81120002,4377115.0,218349.0,E85,Réalmont,1.048875
27 Rue de la Bouriotte,5.0,81120,81120002,4377115.0,218349.0,E10,Réalmont,1.798939393939394
27 Rue de la Bouriotte,6.0,81120,81120002,4377115.0,218349.0,SP98,Réalmont,1.875719298245614
27 Rue des Martyrs de la Résistance,1.0,70300,70300004,4782100.0,638500.0,Gazole,Luxeuil-les-Bains,1.8001162790697676
27 Rue des Écoles,1.0,37210,37210004,4741200.0,80300.0,Gazole,Vouvray,1.8252162162162162
27 Rue des Écoles,2.0,37210,37210004,4741200.0,80300.0,SP95,Vouvray,1.9366363636363637
27 Rue des Écoles,6.0,37210,37210004,4741200.0,80300.0,SP98,Vouvray,1.9548297872340425
27 avenue du general de gaulle,1.0,37140,37140001,4727400.0,16700.0,Gazole,bourgueil,1.7603673469387755
27 avenue du general de gaulle,2.0,37140,37140001,4727400.0,16700.0,SP95,bourgueil,1.8642125
27 avenue du general de gaulle,3.0,37140,37140001,4727400.0,16700.0,E85,bourgueil,1.0257777777777777
27 avenue du general de gaulle,4.0,37140,37140001,4727400.0,16700.0,GPLc,bourgueil,0.979
27 avenue du general de gaulle,5.0,37140,37140001,4727400.0,16700.0,E10,bourgueil,1.8122608695652174
27 avenue du general de gaulle,6.0,37140,37140001,4727400.0,16700.0,SP98,bourgueil,1.9036379310344829
27 route de la taquière,1.0,69420,69420002,4548751.0,480054.0,Gazole,Ampuis,1.7738380952380952
27 route de la taquière,2.0,69420,69420002,4548751.0,480054.0,SP95,Ampuis,1.8677530864197531
27 route de la taquière,3.0,69420,69420002,4548751.0,480054.0,E85,Ampuis,1.0818235294117649
27 route de la taquière,5.0,69420,69420002,4548751.0,480054.0,E10,Ampuis,1.8362244897959183
27 rue Auger,1.0,59166,59166001,5076700.0,308700.0,Gazole,BOUSBECQUE,1.7771014492753623
27 rue Auger,2.0,59166,59166001,5076700.0,308700.0,SP95,BOUSBECQUE,1.8830357142857144
27 rue Auger,5.0,59166,59166001,5076700.0,308700.0,E10,BOUSBECQUE,1.8425833333333332
27 rue Auger,6.0,59166,59166001,5076700.0,308700.0,SP98,BOUSBECQUE,1.9151147540983606
27 rue Jean Jaurès,1.0,57700,57700003,4933000.0,606400.0,Gazole,HAYANGE,1.8962333333333334
27 rue Jean Jaurès,5.0,57700,57700003,4933000.0,606400.0,E10,HAYANGE,1.9297627118644067
27 rue Jean Jaurès,6.0,57700,57700003,4933000.0,606400.0,SP98,HAYANGE,2.01775
27 rue charles dumoulin,1.0,71100,71100022,4675200.0,484900.0,Gazole,LUX,1.7702582159624414
27 rue charles dumoulin,2.0,71100,71100022,4675200.0,484900.0,SP95,LUX,1.862910447761194
27 rue charles dumoulin,5.0,71100,71100022,4675200.0,484900.0,E10,LUX,1.825989898989899
27 rue charles dumoulin,6.0,71100,71100022,4675200.0,484900.0,SP98,LUX,1.9008663366336636
27 rue d'Alsace,1.0,88150,88150001,4824593.64332,642277.452849,Gazole,THAON-LES-VOSGES,1.8706551724137932
27 rue d'Alsace,5.0,88150,88150001,4824593.64332,642277.452849,E10,THAON-LES-VOSGES,1.9163076923076923
27 rue d'Alsace,6.0,88150,88150001,4824593.64332,642277.452849,SP98,THAON-LES-VOSGES,1.970777777777778
27 rue des docteurs Cisseville,1.0,76440,76440008,4961100.0,154700.0,Gazole,Forges-les-Eaux,1.7968888888888888
27 rue des docteurs Cisseville,2.0,76440,76440008,4961100.0,154700.0,SP95,Forges-les-Eaux,1.9257272727272727
27 rue des docteurs Cisseville,6.0,76440,76440008,4961100.0,154700.0,SP98,Forges-les-Eaux,1.9412800000000001
"27, 29, 31, Boulevard Clemenceau",1.0,95240,95240003,4897100.0,219200.0,Gazole,CORMEILLES-EN-PARISIS,1.9288650793650794
"27, 29, 31, Boulevard Clemenceau",5.0,95240,95240003,4897100.0,219200.0,E10,CORMEILLES-EN-PARISIS,1.9703553719008264
"27, 29, 31, Boulevard Clemenceau",6.0,95240,95240003,4897100.0,219200.0,SP98,CORMEILLES-EN-PARISIS,2.0231467889908257
"27, Avenue André Maurois",1.0,24310,24310001,4536400.0,65300.0,Gazole,BRANTôME,1.870065934065934
"27, Avenue André Maurois",2.0,24310,24310001,4536400.0,65300.0,SP95,BRANTôME,1.985191011235955
"27, rue de la Libération",1.0,72540,72540001,4799300.0,-15400.0,Gazole,Loué,1.8609000000000002
"27, rue de la Libération",2.0,72540,72540001,4799300.0,-15400.0,SP95,Loué,1.966529411764706
"27, rue de la Libération",6.0,72540,72540001,4799300.0,-15400.0,SP98,Loué,1.9681428571428572
"27,RUE LOUIS BREGUET",1.0,78140,78140010,4878100.0,218300.0,Gazole,VELIZY VILLACOUBLAY,1.9664140625
"27,RUE LOUIS BREGUET",4.0,78140,78140010,4878100.0,218300.0,GPLc,VELIZY VILLACOUBLAY,1.1113333333333333
"27,RUE LOUIS BREGUET",5.0,78140,78140010,4878100.0,218300.0,E10,VELIZY VILLACOUBLAY,2.0034537815126052
"27,RUE LOUIS BREGUET",6.0,78140,78140010,4878100.0,218300.0,SP98,VELIZY VILLACOUBLAY,2.1527758620689657
270 Boulevard de la République,1.0,33510,33510002,4474600.0,-110300.0,Gazole,ANDERNOS-LES-BAINS,1.846069182389937
270 Boulevard de la République,5.0,33510,33510002,4474600.0,-110300.0,E10,ANDERNOS-LES-BAINS,1.8737924528301886
270 Boulevard de la République,6.0,33510,33510002,4474600.0,-110300.0,SP98,ANDERNOS-LES-BAINS,1.9527391304347828
270 ROUTE DE TOULOUSE,1.0,87000,87000027,4581200.0,128200.0,Gazole,LIMOGES,1.7791424148606811
270 ROUTE DE TOULOUSE,3.0,87000,87000027,4581200.0,128200.0,E85,LIMOGES,1.065795665634675
270 ROUTE DE TOULOUSE,4.0,87000,87000027,4581200.0,128200.0,GPLc,LIMOGES,0.995
270 ROUTE DE TOULOUSE,5.0,87000,87000027,4581200.0,128200.0,E10,LIMOGES,1.8567607973421927
270 ROUTE DE TOULOUSE,6.0,87000,87000027,4581200.0,128200.0,SP98,LIMOGES,1.9309061488673138
271 ROUTE DE SALLANCHES,1.0,74120,74120008,4587149.9809676,663053.51996824,Gazole,DEMI-QUARTIER,1.8900476190476192
271 ROUTE DE SALLANCHES,5.0,74120,74120008,4587149.9809676,663053.51996824,E10,DEMI-QUARTIER,1.9507558139534886
271 ROUTE DE SALLANCHES,6.0,74120,74120008,4587149.9809676,663053.51996824,SP98,DEMI-QUARTIER,2.030095238095238
2715 Route de Roanne,1.0,42640,42640002,4608250.9709837,402505.04264051,Gazole,ST ROMAIN LA MOTTE,1.8135151515151513
2715 Route de Roanne,2.0,42640,42640002,4608250.9709837,402505.04264051,SP95,ST ROMAIN LA MOTTE,1.8929999999999998
2715 Route de Roanne,3.0,42640,42640002,4608250.9709837,402505.04264051,E85,ST ROMAIN LA MOTTE,1.1684347826086956
2715 Route de Roanne,5.0,42640,42640002,4608250.9709837,402505.04264051,E10,ST ROMAIN LA MOTTE,1.8766969696969695
"272, ROUTE DE SAINTE LUCE",1.0,44300,44300016,4724100.0,-150800.0,Gazole,NANTES,1.7538375451263537
"272, ROUTE DE SAINTE LUCE",3.0,44300,44300016,4724100.0,-150800.0,E85,NANTES,1.0537879858657244
"272, ROUTE DE SAINTE LUCE",4.0,44300,44300016,4724100.0,-150800.0,GPLc,NANTES,0.925
"272, ROUTE DE SAINTE LUCE",5.0,44300,44300016,4724100.0,-150800.0,E10,NANTES,1.820980694980695
"272, ROUTE DE SAINTE LUCE",6.0,44300,44300016,4724100.0,-150800.0,SP98,NANTES,1.9196919431279622
273 RUE ALBERT SOREL,1.0,27210,27210008,4934689.1592656,33742.412939517,Gazole,Beuzeville,1.8174333333333335
273 RUE ALBERT SOREL,2.0,27210,27210008,4934689.1592656,33742.412939517,SP95,Beuzeville,1.9209310344827586
273 RUE ALBERT SOREL,6.0,27210,27210008,4934689.1592656,33742.412939517,SP98,Beuzeville,1.9154137931034485
2734 ROUTE DE BORDEAUX,1.0,47130,47130001,4425200.0,38200.0,Gazole,PORT-SAINTE-MARIE,1.7960597014925372
2734 ROUTE DE BORDEAUX,2.0,47130,47130001,4425200.0,38200.0,SP95,PORT-SAINTE-MARIE,1.8765500000000002
2734 ROUTE DE BORDEAUX,3.0,47130,47130001,4425200.0,38200.0,E85,PORT-SAINTE-MARIE,1.055470588235294
2734 ROUTE DE BORDEAUX,5.0,47130,47130001,4425200.0,38200.0,E10,PORT-SAINTE-MARIE,1.8355277777777776
2734 ROUTE DE BORDEAUX,6.0,47130,47130001,4425200.0,38200.0,SP98,PORT-SAINTE-MARIE,1.9098823529411766
274 avenue Galliéni,1.0,42153,42153002,4604300.0,405300.0,Gazole,RIORGES,1.7810737704918032
274 avenue Galliéni,2.0,42153,42153002,4604300.0,405300.0,SP95,RIORGES,1.8709224137931033
274 avenue Galliéni,3.0,42153,42153002,4604300.0,405300.0,E85,RIORGES,1.032347222222222
274 avenue Galliéni,5.0,42153,42153002,4604300.0,405300.0,E10,RIORGES,1.889
274 avenue Galliéni,6.0,42153,42153002,4604300.0,405300.0,SP98,RIORGES,1.913909090909091
274 avenue Jean-Jaures,1.0,93700,93700006,4891300.0,246300.0,Gazole,DRANCY,1.988514705882353
274 avenue Jean-Jaures,5.0,93700,93700006,4891300.0,246300.0,E10,DRANCY,2.04510447761194
274 avenue Jean-Jaures,6.0,93700,93700006,4891300.0,246300.0,SP98,DRANCY,2.1737288135593222
2745 Route Nationale 7,1.0,26250,26250003,4480200.0,485400.0,Gazole,Livron-sur-Drôme,1.83045
2745 Route Nationale 7,5.0,26250,26250003,4480200.0,485400.0,E10,Livron-sur-Drôme,1.9095312500000001
2745 Route Nationale 7,6.0,26250,26250003,4480200.0,485400.0,SP98,Livron-sur-Drôme,1.9870740740740742
278 Avenue Olympique,1.0,73150,73150003,4545035.7003981,697718.20312743,Gazole,Val-d'Isère,2.0448333333333335
278 Avenue Olympique,3.0,73150,73150003,4545035.7003981,697718.20312743,E85,Val-d'Isère,1.3726666666666667
278 Avenue Olympique,5.0,73150,73150003,4545035.7003981,697718.20312743,E10,Val-d'Isère,2.133545454545455
278 Avenue Olympique,6.0,73150,73150003,4545035.7003981,697718.20312743,SP98,Val-d'Isère,2.19525
278 BD MARECHAL JUIN,1.0,83500,83500013,4310800.0,586800.0,Gazole,La Seyne-sur-Mer,1.7701849529780562
278 BD MARECHAL JUIN,3.0,83500,83500013,4310800.0,586800.0,E85,La Seyne-sur-Mer,1.070446540880503
278 BD MARECHAL JUIN,5.0,83500,83500013,4310800.0,586800.0,E10,La Seyne-sur-Mer,1.8298902821316614
278 BD MARECHAL JUIN,6.0,83500,83500013,4310800.0,586800.0,SP98,La Seyne-sur-Mer,1.905086956521739
278 ROUTE DE CARCES,1.0,83510,83510004,4348800.0,635100.0,Gazole,Lorgues,1.8793413461538462
278 ROUTE DE CARCES,5.0,83510,83510004,4348800.0,635100.0,E10,Lorgues,1.9483443396226414
278 ROUTE DE CARCES,6.0,83510,83510004,4348800.0,635100.0,SP98,Lorgues,2.0116038647342993
28 AVENUE BURDEAU,1.0,69250,69250009,4587242.0669983,483921.96054705,Gazole,Neuville-sur-Saône,1.99
28 AVENUE BURDEAU,2.0,69250,69250009,4587242.0669983,483921.96054705,SP95,Neuville-sur-Saône,1.99
28 AVENUE DU LAURAGAIS,1.0,11290,11290003,4320000.0,213900.0,Gazole,MONTREAL,1.8928672566371683
28 AVENUE DU LAURAGAIS,5.0,11290,11290003,4320000.0,213900.0,E10,MONTREAL,1.9186630434782608
28 AVENUE DU LAURAGAIS,6.0,11290,11290003,4320000.0,213900.0,SP98,MONTREAL,2.0400625
28 Avenue André Malraux,1.0,57000,57000009,4910600.0,617900.0,Gazole,Metz,1.8121732673267328
28 Avenue André Malraux,5.0,57000,57000009,4910600.0,617900.0,E10,Metz,1.879845744680851
28 Avenue André Malraux,6.0,57000,57000009,4910600.0,617900.0,SP98,Metz,1.9595372340425534
28 Avenue Jean Moulin,1.0,17780,17780001,4592100.0,-100300.0,Gazole,SOUBISE,1.7720208333333334
28 Avenue Jean Moulin,5.0,17780,17780001,4592100.0,-100300.0,E10,SOUBISE,1.81975
28 Avenue Maurice JARROSSON,1.0,69110,69110003,4574200.0,479800.0,Gazole,Sainte-Foy-lès-Lyon,1.8338258426966292
28 Avenue Maurice JARROSSON,5.0,69110,69110003,4574200.0,479800.0,E10,Sainte-Foy-lès-Lyon,1.9014011627906977
28 Avenue Maurice JARROSSON,6.0,69110,69110003,4574200.0,479800.0,SP98,Sainte-Foy-lès-Lyon,1.9833459119496857
28 Avenue de la Division Leclerc,1.0,95170,95170001,4896800.0,231600.0,Gazole,Deuil-la-Barre,2.0177519379844964
28 Avenue de la Division Leclerc,5.0,95170,95170001,4896800.0,231600.0,E10,Deuil-la-Barre,2.0766379310344827
28 Avenue de la Division Leclerc,6.0,95170,95170001,4896800.0,231600.0,SP98,Deuil-la-Barre,2.197298245614035
28 Avenue de la Libération,1.0,24210,24210002,4514200.0,106900.0,Gazole,Thenon,1.7689491525423728
28 Avenue de la Libération,5.0,24210,24210002,4514200.0,106900.0,E10,Thenon,1.8444
28 Avenue de la Libération,6.0,24210,24210002,4514200.0,106900.0,SP98,Thenon,1.8974615384615385
28 Avenue de la Vallée du Tarn,1.0,12170,12170001,4402900.0,253400.0,Gazole,REQUISTA,1.78196
28 Avenue de la Vallée du Tarn,2.0,12170,12170001,4402900.0,253400.0,SP95,REQUISTA,1.8820000000000001
28 Avenue de la Vallée du Tarn,5.0,12170,12170001,4402900.0,253400.0,E10,REQUISTA,1.8674000000000002
28 Avenue des Taillades,1.0,84300,84301001,4383650.87192,505044.595196,Gazole,CAVAILLON,1.7816447368421053
28 Avenue des Taillades,3.0,84300,84301001,4383650.87192,505044.595196,E85,CAVAILLON,0.9748148148148148
28 Avenue des Taillades,5.0,84300,84301001,4383650.87192,505044.595196,E10,CAVAILLON,1.8221164383561643
