ID,Latitude,Longitude,CodePostal,Adresse,Ville,PrixNom,PrixID,PrixValeur.mean
90000002,4764000,686800,90000,4 Faubourg de Brisach,Belfort,Gazole,1,1539
90000002,4764000,686800,90000,4 Faubourg de Brisach,Belfort,E10,5,1556
90000002,4764000,686800,90000,4 Faubourg de Brisach,Belfort,SP98,6,1666
90000009,4763600,687300,90000,57 Avenue d'Altkirch,Belfort,Gazole,1,1514
90000009,4763600,687300,90000,57 Avenue d'Altkirch,Belfort,SP95,2,1604
90000009,4763600,687300,90000,57 Avenue d'Altkirch,Belfort,E85,3,690
90000009,4763600,687300,90000,57 Avenue d'Altkirch,Belfort,SP98,6,1639
90000013,4763100,686700,90000,AVENUE D'ALTKIRCH,BELFORT,Gazole,1,1539.0919540229886
90000013,4763100,686700,90000,AVENUE D'ALTKIRCH,BELFORT,E85,3,707.9655172413793
90000013,4763100,686700,90000,AVENUE D'ALTKIRCH,BELFORT,GPLc,4,795
90000013,4763100,686700,90000,AVENUE D'ALTKIRCH,BELFORT,E10,5,1538.655172413793
90000013,4763100,686700,90000,AVENUE D'ALTKIRCH,BELFORT,SP98,6,1648.655172413793
90000014,4762600,686000,90000,"65, FAUBOURG DE MONTBELIARD",BELFORT,Gazole,1,1434.5647058823529
90000014,4762600,686000,90000,"65, FAUBOURG DE MONTBELIARD",BELFORT,E85,3,707.9411764705883
90000014,4762600,686000,90000,"65, FAUBOURG DE MONTBELIARD",BELFORT,E10,5,1445.7882352941176
90000014,4762600,686000,90000,"65, FAUBOURG DE MONTBELIARD",BELFORT,SP98,6,1546.2
90000015,4763600,683800,90000,"56, AVENUE DU GENERAL LECLERC",BELFORT,Gazole,1,1438.4597701149426
90000015,4763600,683800,90000,"56, AVENUE DU GENERAL LECLERC",BELFORT,E10,5,1451.1494252873563
90000015,4763600,683800,90000,"56, AVENUE DU GENERAL LECLERC",BELFORT,SP98,6,1549.16091954023
