ID,Latitude,Longitude,CodePostal,Adresse,Ville,PrixNom,PrixID,PrixValeur.mean
1000012,4620100,520000,1000,642 AVENUE DE TREVOUX,SAINT DENIS LES BOURG,SP98,6,1.9899666746457418
1090001,4609600,477500,1090,1 ROUTE DE FRANCHELEINS,MONTCEAUX,Gazole,1,1.8139375001192093
1090001,4609600,477500,1090,1 ROUTE DE FRANCHELEINS,MONTCEAUX,E10,5,1.9016250148415565
1090001,4609600,477500,1090,1 ROUTE DE FRANCHELEINS,MONTCEAUX,SP98,6,1.9714117821525126
1100001,4628404,566282,1100,ROUTE DE DORTAN,Arbent,Gazole,1,1.8354347788769265
1100001,4628404,566282,1100,ROUTE DE DORTAN,Arbent,SP95,2,1.9355348681294642
1100001,4628404,566282,1100,ROUTE DE DORTAN,Arbent,GPLc,4,0.968999981880188
1100001,4628404,566282,1100,ROUTE DE DORTAN,Arbent,E10,5,1.8953404299756313
1100002,4625000,564400,1100,Rue Brillat-Savarin,OYONNAX,Gazole,1,1.8058076821840727
1100002,4625000,564400,1100,Rue Brillat-Savarin,OYONNAX,SP95,2,1.928269230402433
1100002,4625000,564400,1100,Rue Brillat-Savarin,OYONNAX,SP98,6,1.9671538518025324
1100004,4627200,566000,1100,886 AVENUE JEAN COUTTY,ARBENT - OYONNAX,Gazole,1,1.86444444126553
1100004,4627200,566000,1100,886 AVENUE JEAN COUTTY,ARBENT - OYONNAX,SP95,2,1.9827777677112155
1100004,4627200,566000,1100,886 AVENUE JEAN COUTTY,ARBENT - OYONNAX,SP98,6,2.0283333195580378
1100006,4626200,564800,1100,74 Rue Jules Michelet,Oyonnax,Gazole,1,1.7812499981373549
1100006,4626200,564800,1100,74 Rue Jules Michelet,Oyonnax,E85,3,0.9982222451104058
1100006,4626200,564800,1100,74 Rue Jules Michelet,Oyonnax,E10,5,1.853016405809121
1100007,4625000,564100,1100,174 COURS DE VERDUN,OYONNAX,Gazole,1,1.8839565230452495
1100007,4625000,564100,1100,174 COURS DE VERDUN,OYONNAX,E85,3,1.0146521796350894
1100007,4625000,564100,1100,174 COURS DE VERDUN,OYONNAX,GPLc,4,0.9639999866485596
1100007,4625000,564100,1100,174 COURS DE VERDUN,OYONNAX,SP98,6,1.9893478323584017
1100008,4626700,565500,1100,32 COURS DE VERDUN,Oyonnax,Gazole,1,1.8208571404826885
1100008,4626700,565500,1100,32 COURS DE VERDUN,Oyonnax,E85,3,0.9993636594577269
1100008,4626700,565500,1100,32 COURS DE VERDUN,Oyonnax,E10,5,1.8785319201489712
1100008,4626700,565500,1100,32 COURS DE VERDUN,Oyonnax,SP98,6,1.9550425651225638
1110001,4597800,559900,1110,Rue Masonod,HAUTEVILLE-LOMPNES,Gazole,1,1.812678575515747
1110001,4597800,559900,1110,Rue Masonod,HAUTEVILLE-LOMPNES,E10,5,1.9054642873150962
1110001,4597800,559900,1110,Rue Masonod,HAUTEVILLE-LOMPNES,SP98,6,1.9604444327177826
1120004,4585300,505900,1120,Cours de la Portelle,MONTLUEL,Gazole,1,1.7699545323848724
1120004,4585300,505900,1120,Cours de la Portelle,MONTLUEL,E85,3,0.9806666721900305
1120004,4585300,505900,1120,Cours de la Portelle,MONTLUEL,E10,5,1.8489787350309657
1120004,4585300,505900,1120,Cours de la Portelle,MONTLUEL,SP98,6,1.929102564469362
1120005,4584700,504800,1120,Route de Thil,LA BOISSE,Gazole,1,1.7710714141527812
1120005,4584700,504800,1120,Route de Thil,LA BOISSE,E85,3,0.9960952486310687
1120005,4584700,504800,1120,Route de Thil,LA BOISSE,E10,5,1.8536829366916563
1120005,4584700,504800,1120,Route de Thil,LA BOISSE,SP98,6,1.9221428598676409
1120006,4584600,504100,1120,521 ROUTE NATIONALE,La Boisse,Gazole,1,1.8769999934780983
1120006,4584600,504100,1120,521 ROUTE NATIONALE,La Boisse,E10,5,1.944517234276081
1120006,4584600,504100,1120,521 ROUTE NATIONALE,La Boisse,SP98,6,1.9881428607872553
1120007,4584500,507000,1120,"AUTOROUTE A42, AIRE DE LYON-DAGNEUX",DAGNEUX,Gazole,1,2.0498750143580966
1120007,4584500,507000,1120,"AUTOROUTE A42, AIRE DE LYON-DAGNEUX",DAGNEUX,E10,5,2.179472221268548
1120007,4584500,507000,1120,"AUTOROUTE A42, AIRE DE LYON-DAGNEUX",DAGNEUX,SP98,6,2.299194441901313
1120008,4584700,507400,1120,AUTOROUTE A42 - AIRE DE LYON MONTUEL,DAGNEUX,Gazole,1,1.9519782584646475
1120008,4584700,507400,1120,AUTOROUTE A42 - AIRE DE LYON MONTUEL,DAGNEUX,E85,3,1.2389999628067017
1120008,4584700,507400,1120,AUTOROUTE A42 - AIRE DE LYON MONTUEL,DAGNEUX,E10,5,1.9898043559945149
1120008,4584700,507400,1120,AUTOROUTE A42 - AIRE DE LYON MONTUEL,DAGNEUX,SP98,6,1.9900000095367432
1130002,4616700,569100,1130,867 ROUTE DE GENEVE,LE POIZAT LALLEYRIAT,Gazole,1,1.8648000001907348
1130002,4616700,569100,1130,867 ROUTE DE GENEVE,LE POIZAT LALLEYRIAT,SP95,2,1.9989999930063884
1130002,4616700,569100,1130,867 ROUTE DE GENEVE,LE POIZAT LALLEYRIAT,SP98,6,2.0281111001968384
1130003,4615800,560400,1130,RTE DE LA CLUSE RN 84,NANTUA,Gazole,1,1.8074725394720559
1130003,4615800,560400,1130,RTE DE LA CLUSE RN 84,NANTUA,E10,5,1.9071123613400405
1130003,4615800,560400,1130,RTE DE LA CLUSE RN 84,NANTUA,SP98,6,1.9606153860196962
1140001,4618000,481700,1140,416 AVENUE DE LA LIBERATION,Saint-Didier-sur-Chalaronne,Gazole,1,1.7583125159144402
1140001,4618000,481700,1140,416 AVENUE DE LA LIBERATION,Saint-Didier-sur-Chalaronne,E85,3,1.0010833491881688
1140001,4618000,481700,1140,416 AVENUE DE LA LIBERATION,Saint-Didier-sur-Chalaronne,E10,5,1.835218746215105
1150001,4590200,534600,1150,8 RUE DE L'INDUSTRIE,LAGNIEU,Gazole,1,1.818750003973643
1150001,4590200,534600,1150,8 RUE DE L'INDUSTRIE,LAGNIEU,SP95,2,1.9199999570846558
1150001,4590200,534600,1150,8 RUE DE L'INDUSTRIE,LAGNIEU,E10,5,1.900956524455029
1150001,4590200,534600,1150,8 RUE DE L'INDUSTRIE,LAGNIEU,SP98,6,1.9581282169390948
1150002,4583900,527800,1150,Avenue Charles de Gaulle,SAINT-VULBAS,Gazole,1,1.8693124949932098
1150002,4583900,527800,1150,Avenue Charles de Gaulle,SAINT-VULBAS,E85,3,1.129000037908554
1150002,4583900,527800,1150,Avenue Charles de Gaulle,SAINT-VULBAS,E10,5,1.9438749998807907
1150002,4583900,527800,1150,Avenue Charles de Gaulle,SAINT-VULBAS,SP98,6,1.9900000095367432
1160002,4604020.975,534231.844,1160,Le Pont Rompu - RD 1084,PONT-D'AIN,Gazole,1,1.8292592675597579
1160002,4604020.975,534231.844,1160,Le Pont Rompu - RD 1084,PONT-D'AIN,SP95,2,1.930800018310547
1160002,4604020.975,534231.844,1160,Le Pont Rompu - RD 1084,PONT-D'AIN,E85,3,1.0399999767541885
1160002,4604020.975,534231.844,1160,Le Pont Rompu - RD 1084,PONT-D'AIN,E10,5,1.9029629627863567
1160002,4604020.975,534231.844,1160,Le Pont Rompu - RD 1084,PONT-D'AIN,SP98,6,1.9781818064776333
1160003,4607400,537600,1160,Rue du Docteur Hubert,NEUVILLE-SUR-AIN,Gazole,1,1.748027781645457
1160003,4607400,537600,1160,Rue du Docteur Hubert,NEUVILLE-SUR-AIN,E85,3,0.9983333547910055
1160003,4607400,537600,1160,Rue du Docteur Hubert,NEUVILLE-SUR-AIN,E10,5,1.8298750072717667
1160003,4607400,537600,1160,Rue du Docteur Hubert,NEUVILLE-SUR-AIN,SP98,6,1.9040909138592808
1160005,4605335.06156,533741.036717,1160,RTE DE BOURG RN 75,Pont-d'Ain,Gazole,1,1.803358697372934
1160005,4605335.06156,533741.036717,1160,RTE DE BOURG RN 75,Pont-d'Ain,E10,5,1.8880543462608173
1160005,4605335.06156,533741.036717,1160,RTE DE BOURG RN 75,Pont-d'Ain,SP98,6,1.9769853037946366
1170001,4629300,607900,1170,RN5,SÃ©GNY,Gazole,1,1.8324269685852395
1170001,4629300,607900,1170,RN5,SÃ©GNY,SP95,2,1.9527527977911274
1170001,4629300,607900,1170,RN5,SÃ©GNY,E85,3,1.0273333435708827
1170001,4629300,607900,1170,RN5,SÃ©GNY,E10,5,1.9085568297993054
1170001,4629300,607900,1170,RN5,SÃ©GNY,SP98,6,1.97555291372187
1170002,4632200,605300,1170,Lieu-Dit les Vertes Campagnes,GEX,Gazole,1,1.776799996693929
1170002,4632200,605300,1170,Lieu-Dit les Vertes Campagnes,GEX,SP95,2,1.9420909448103472
1170002,4632200,605300,1170,Lieu-Dit les Vertes Campagnes,GEX,SP98,6,1.9693636352365667
1170003,4633755,607534,1170,Route de Divonne les Bains,Gex,Gazole,1,1.8055624986688297
1170003,4633755,607534,1170,Route de Divonne les Bains,Gex,E85,3,0.9981250241398811
1170003,4633755,607534,1170,Route de Divonne les Bains,Gex,E10,5,1.8645000069037727
1170003,4633755,607534,1170,Route de Divonne les Bains,Gex,SP98,6,1.9037599897384643
1170005,4633522,605800,1170, Avenue des Tilleuls,GEX,Gazole,1,1.8199999729792278
1170005,4633522,605800,1170, Avenue des Tilleuls,GEX,E10,5,1.943333347638448
1170005,4633522,605800,1170, Avenue des Tilleuls,GEX,SP98,6,2.013333320617676
1190001,4644200,497000,1190,PAE Pont de Vaux Est,Saint-BÃ©nigne,Gazole,1,1.8409230754925654
1190001,4644200,497000,1190,PAE Pont de Vaux Est,Saint-BÃ©nigne,SP95,2,1.9508846264619093
1190001,4644200,497000,1190,PAE Pont de Vaux Est,Saint-BÃ©nigne,SP98,6,1.980884611606598
1200001,4610600,582300,1200,69 Rue de la RÃ©publique,Bellegarde-sur-Valserine,Gazole,1,1.8569999933242798
1200001,4610600,582300,1200,69 Rue de la RÃ©publique,Bellegarde-sur-Valserine,E10,5,1.9169999837875367
1200001,4610600,582300,1200,69 Rue de la RÃ©publique,Bellegarde-sur-Valserine,SP98,6,2.049999952316284
1200003,4612400,581200,1200,Avenue MarÃ©chal de Lattre de Tassigny,Bellegarde-sur-Valserine,Gazole,1,1.8319629563225641
1200003,4612400,581200,1200,Avenue MarÃ©chal de Lattre de Tassigny,Bellegarde-sur-Valserine,SP95,2,1.9653749838471413
1200003,4612400,581200,1200,Avenue MarÃ©chal de Lattre de Tassigny,Bellegarde-sur-Valserine,E10,5,1.9278235295239616
1210001,4625303,611817,1210,Chemin de la Brunette,FERNEY-VOLTAIRE,Gazole,1,1.8216818137602373
1210001,4625303,611817,1210,Chemin de la Brunette,FERNEY-VOLTAIRE,SP95,2,1.9408095337095714
1210001,4625303,611817,1210,Chemin de la Brunette,FERNEY-VOLTAIRE,SP98,6,1.9705238115219843
1210003,4624400,609500,1210,Route de Meyrin,FERNEY-VOLTAIRE,Gazole,1,1.760941182865816
1210003,4624400,609500,1210,Route de Meyrin,FERNEY-VOLTAIRE,SP95,2,1.8981034632386833
1210003,4624400,609500,1210,Route de Meyrin,FERNEY-VOLTAIRE,E85,3,0.9995599961280823
1210003,4624400,609500,1210,Route de Meyrin,FERNEY-VOLTAIRE,E10,5,1.8552333235740661
1220001,4634300,614100,1220,691 AVENUE DU CRET D'EAU,Divonne-les-Bains,Gazole,1,1.8231199979782104
1220001,4634300,614100,1220,691 AVENUE DU CRET D'EAU,Divonne-les-Bains,SP95,2,1.9462000131607056
1220001,4634300,614100,1220,691 AVENUE DU CRET D'EAU,Divonne-les-Bains,SP98,6,1.999157886756094
1230002,4594200,543200,1230,38 AVENUE DE L EUROPE,SAINT-RAMBERT-EN-BUGEY,Gazole,1,1.844999998807907
1230002,4594200,543200,1230,38 AVENUE DE L EUROPE,SAINT-RAMBERT-EN-BUGEY,SP95,2,1.9714285475867135
1230002,4594200,543200,1230,38 AVENUE DE L EUROPE,SAINT-RAMBERT-EN-BUGEY,SP98,6,2.026249974966049
1230003,4592100,539400,1230,RD 1504,Torcieu,Gazole,1,1.8700000047683716
1230003,4592100,539400,1230,RD 1504,Torcieu,SP95,2,1.965000033378601
1250002,4620493.4587412,529469.19931769,1250,AIRE DE BOURG TEYSSONGE A 40,CeyzÃ©riat,Gazole,1,2.0366666158040365
1250002,4620493.4587412,529469.19931769,1250,AIRE DE BOURG TEYSSONGE A 40,CeyzÃ©riat,GPLc,4,1.1440000534057617
1250002,4620493.4587412,529469.19931769,1250,AIRE DE BOURG TEYSSONGE A 40,CeyzÃ©riat,E10,5,2.091692337623009
1250002,4620493.4587412,529469.19931769,1250,AIRE DE BOURG TEYSSONGE A 40,CeyzÃ©riat,SP98,6,2.211692296541654
1250004,4613408,528880,1250,route de la Vavrette,TOSSIAT,Gazole,1,1.8761999893188477
1250004,4613408,528880,1250,route de la Vavrette,TOSSIAT,SP95,2,1.9905600214004517
1250004,4613408,528880,1250,route de la Vavrette,TOSSIAT,SP98,6,2.0174230887339664
1250005,4620355.8237727,529588.28488323,1250,AUTOROUTE A40 - AIRE DE BOURG JASSERON,CEYZERIAT,Gazole,1,1.9586087050645247
1250005,4620355.8237727,529588.28488323,1250,AUTOROUTE A40 - AIRE DE BOURG JASSERON,CEYZERIAT,E85,3,1.2289999723434448
1250005,4620355.8237727,529588.28488323,1250,AUTOROUTE A40 - AIRE DE BOURG JASSERON,CEYZERIAT,GPLc,4,1.0540000200271606
1250005,4620355.8237727,529588.28488323,1250,AUTOROUTE A40 - AIRE DE BOURG JASSERON,CEYZERIAT,E10,5,1.9876304424327353
1250005,4620355.8237727,529588.28488323,1250,AUTOROUTE A40 - AIRE DE BOURG JASSERON,CEYZERIAT,SP98,6,1.9900000095367432
1250006,4617972.0878139,532494.62851004,1250,51 route de jasseron,CeyzÃ©riat,Gazole,1,1.7945000007748604
1250006,4617972.0878139,532494.62851004,1250,51 route de jasseron,CeyzÃ©riat,SP95,2,1.9110000133514404
1250006,4617972.0878139,532494.62851004,1250,51 route de jasseron,CeyzÃ©riat,E85,3,1.0377499709526699
1250006,4617972.0878139,532494.62851004,1250,51 route de jasseron,CeyzÃ©riat,E10,5,1.8508182005448774
1250006,4617972.0878139,532494.62851004,1250,51 route de jasseron,CeyzÃ©riat,SP98,6,1.9401052688297473
1270003,4638200,534500,1270,82 GRANDE RUE,COLIGNY,Gazole,1,1.8748571532113212
1270003,4638200,534500,1270,82 GRANDE RUE,COLIGNY,SP98,6,1.9900000095367432
1290001,4625500,489000,1290,Route de Chatillon Sur Chalaronne,LAIZ,Gazole,1,1.8470000147819519
1290001,4625500,489000,1290,Route de Chatillon Sur Chalaronne,LAIZ,E85,3,1.084000015258789
1290001,4625500,489000,1290,Route de Chatillon Sur Chalaronne,LAIZ,E10,5,1.9188888867696126
1290001,4625500,489000,1290,Route de Chatillon Sur Chalaronne,LAIZ,SP98,6,2.0062499791383743
1300001,4576000,568600,1300,ZAC DE L OUSSON,Belley,Gazole,1,1.7836153782331026
1300001,4576000,568600,1300,ZAC DE L OUSSON,Belley,SP95,2,1.9314800024032592
1300001,4576000,568600,1300,ZAC DE L OUSSON,Belley,SP98,6,1.9584399938583374
1300002,4575572,568334,1300,Rue Mante,BELLEY,Gazole,1,1.7352222071753607
1300002,4575572,568334,1300,Rue Mante,BELLEY,SP95,2,1.9682499915361404
1300003,4577800,568900,1300,RN 504 - ZI de Penaye,Chazey-Bons,Gazole,1,1.7750000005418605
1300003,4577800,568900,1300,RN 504 - ZI de Penaye,Chazey-Bons,E10,5,1.8469210580775612
1300003,4577800,568900,1300,RN 504 - ZI de Penaye,Chazey-Bons,SP98,6,1.9182307490935693
1310001,4625082.58935,511211.332738,1310,1123 Route de MÃ¢con,POLLIAT,Gazole,1,1.8681428687913078
1310001,4625082.58935,511211.332738,1310,1123 Route de MÃ¢con,POLLIAT,E10,5,1.9310999989509583
1310001,4625082.58935,511211.332738,1310,1123 Route de MÃ¢con,POLLIAT,SP98,6,1.9900000095367432
1310003,4625600,505700,1310,Lieu-dit Logis-Neuf,ConfranÃ§on,Gazole,1,1.8241851727167766
1310003,4625600,505700,1310,Lieu-dit Logis-Neuf,ConfranÃ§on,SP95,2,1.9272051193775275
1310003,4625600,505700,1310,Lieu-dit Logis-Neuf,ConfranÃ§on,SP98,6,2.006419377942239
1320001,4599100,516900,1320,259 ROUTE DE MEXIMIEUX,CHALAMONT,Gazole,1,1.9525000154972076
1320001,4599100,516900,1320,259 ROUTE DE MEXIMIEUX,CHALAMONT,SP95,2,1.9900000095367432
1320002,4599800,517700,1320,Lieu dit lePetit Ã‰tang,Chalamont,Gazole,1,1.8213809331258137
1320002,4599800,517700,1320,Lieu dit lePetit Ã‰tang,Chalamont,SP95,2,1.9542380855197
1320002,4599800,517700,1320,Lieu dit lePetit Ã‰tang,Chalamont,E10,5,1.9075714349746704
1330002,4600700,503500,1330,zac de la tuilerie,VILLARS-LES-DOMBES,Gazole,1,1.78400000333786
1330002,4600700,503500,1330,zac de la tuilerie,VILLARS-LES-DOMBES,SP95,2,1.900333333015442
1330002,4600700,503500,1330,zac de la tuilerie,VILLARS-LES-DOMBES,E10,5,1.8474999964237213
1330002,4600700,503500,1330,zac de la tuilerie,VILLARS-LES-DOMBES,SP98,6,1.945874996483326
1330003,4599900,489900,1330,245 ROUTE DU 3 SEPTEMBRE 1944,Amberieux-en-Dombes,Gazole,1,1.8464117751402014
1330003,4599900,489900,1330,245 ROUTE DU 3 SEPTEMBRE 1944,Amberieux-en-Dombes,E10,5,1.9367878870530562
1330003,4599900,489900,1330,245 ROUTE DU 3 SEPTEMBRE 1944,Amberieux-en-Dombes,SP98,6,1.9895454609032832
1340002,4632300,513700,1340,1699 ROUTE DE BOURG,Malafretaz,Gazole,1,1.8580645168981245
1340002,4632300,513700,1340,1699 ROUTE DE BOURG,Malafretaz,E10,5,1.9321199989318847
1340002,4632300,513700,1340,1699 ROUTE DE BOURG,Malafretaz,SP98,6,1.9899500072002412
1340003,4634600,512600,1340,Les CÃ©zilles,Jayat,Gazole,1,1.761104164024194
1340003,4634600,512600,1340,Les CÃ©zilles,Jayat,SP95,2,1.8598260905431665
1340003,4634600,512600,1340,Les CÃ©zilles,Jayat,E85,3,1.0110000222921371
1340003,4634600,512600,1340,Les CÃ©zilles,Jayat,E10,5,1.8211799955368042
1340003,4634600,512600,1340,Les CÃ©zilles,Jayat,SP98,6,1.9053023305050163
1340004,4627900,516500,1340,771 Route de Bourg,ATTIGNAT,Gazole,1,1.8977499902248383
1340004,4627900,516500,1340,771 Route de Bourg,ATTIGNAT,SP95,2,2.040750026702881
1340004,4627900,516500,1340,771 Route de Bourg,ATTIGNAT,E85,3,1.1710000038146973
1340004,4627900,516500,1340,771 Route de Bourg,ATTIGNAT,SP98,6,2.06549996137619
1340005,4633472.64,512600.21,1340,103 RUE DES LUYERS,Montrevel-en-Bresse,Gazole,1,1.7445151571071509
1340005,4633472.64,512600.21,1340,103 RUE DES LUYERS,Montrevel-en-Bresse,SP95,2,1.904863639311357
1340005,4633472.64,512600.21,1340,103 RUE DES LUYERS,Montrevel-en-Bresse,E10,5,1.862238089243571
1350003,4584829.0858556,577006.40752309,1350,PARC D'ACTIVITE DES FOURS,BÃ©on,Gazole,1,1.7659354825173654
1350003,4584829.0858556,577006.40752309,1350,PARC D'ACTIVITE DES FOURS,BÃ©on,E10,5,1.8429999947547913
1350003,4584829.0858556,577006.40752309,1350,PARC D'ACTIVITE DES FOURS,BÃ©on,SP98,6,1.914384621840257
1350004,4584733.2623162,578691.58896959,1350,450 AVENUE JEAN FALCONNIER,Culoz,Gazole,1,1.8440000116825104
1350004,4584733.2623162,578691.58896959,1350,450 AVENUE JEAN FALCONNIER,Culoz,SP95,2,1.968999981880188
1350004,4584733.2623162,578691.58896959,1350,450 AVENUE JEAN FALCONNIER,Culoz,SP98,6,2.00900000333786
1360002,4584889,511958,1360, Route de Lyon,BALAN,Gazole,1,1.9900000095367432
1360002,4584889,511958,1360, Route de Lyon,BALAN,SP95,2,1.9900000095367432
1360002,4584889,511958,1360, Route de Lyon,BALAN,SP98,6,1.9900000095367432
1370003,4627000,529300,1370,40 Chemin de la Bergaderie,Saint-Ã‰tienne-du-Bois,Gazole,1,1.754666663052743
1370003,4627000,529300,1370,40 Chemin de la Bergaderie,Saint-Ã‰tienne-du-Bois,E10,5,1.8254807751912336
1370003,4627000,529300,1370,40 Chemin de la Bergaderie,Saint-Ã‰tienne-du-Bois,SP98,6,1.896468091518321
1380001,4631300,494200,1380,1 Route du Bourg,BÃ¢gÃ©-la-Ville,Gazole,1,1.7967777895548986
1380001,4631300,494200,1380,1 Route du Bourg,BÃ¢gÃ©-la-Ville,SP95,2,1.9156666653496879
1380001,4631300,494200,1380,1 Route du Bourg,BÃ¢gÃ©-la-Ville,E10,5,1.8753492150987898
1390001,4592700,495800,1390,70 AllÃ©es des Marronniers,Saint-AndrÃ©-de-Corcy,Gazole,1,1.8144210561325675
1390001,4592700,495800,1390,70 AllÃ©es des Marronniers,Saint-AndrÃ©-de-Corcy,SP95,2,1.917055555515819
1390001,4592700,495800,1390,70 AllÃ©es des Marronniers,Saint-AndrÃ©-de-Corcy,SP98,6,1.9483513324647337
1390002,4592800,498800,1390,Z.I. DE SURE,Saint-AndrÃ©-de-Corcy,Gazole,1,1.8812638885445065
1390002,4592800,498800,1390,Z.I. DE SURE,Saint-AndrÃ©-de-Corcy,E10,5,1.9455416715807385
1390002,4592800,498800,1390,Z.I. DE SURE,Saint-AndrÃ©-de-Corcy,SP98,6,1.9623611205153995
1390009,4588900,489400,1390,AIRE DE MIONNAY EST CHATANAYAUTOROUTE A 46,MIONNAY,Gazole,1,2.0667930841445923
1390009,4588900,489400,1390,AIRE DE MIONNAY EST CHATANAYAUTOROUTE A 46,MIONNAY,E10,5,2.1564712332583023
1390009,4588900,489400,1390,AIRE DE MIONNAY EST CHATANAYAUTOROUTE A 46,MIONNAY,SP98,6,2.2742873526167595
1390010,4593200,495800,1390,ZI DE LA SURE,St AndrÃ© de Corcy,Gazole,1,1.8190000003034419
1390010,4593200,495800,1390,ZI DE LA SURE,St AndrÃ© de Corcy,E85,3,1.0052500143647194
1390010,4593200,495800,1390,ZI DE LA SURE,St AndrÃ© de Corcy,E10,5,1.8818181861530652
1390010,4593200,495800,1390,ZI DE LA SURE,St AndrÃ© de Corcy,SP98,6,1.9763000190258027
1390011,4588550.5980051,489362.17878982,1390,AIRE DE MIONNAY OUEST,MIONNAY,E10,5,2.1635934022756724
1390011,4588550.5980051,489362.17878982,1390,AIRE DE MIONNAY OUEST,MIONNAY,SP98,6,2.28337362572387
1400001,4611900,496100,1400,AVENUE MARECHAL FOCH,CHATILLON-SUR-CHALARONNE,Gazole,1,1.8116666793823242
1400001,4611900,496100,1400,AVENUE MARECHAL FOCH,CHATILLON-SUR-CHALARONNE,SP95,2,1.921727267178622
1400001,4611900,496100,1400,AVENUE MARECHAL FOCH,CHATILLON-SUR-CHALARONNE,SP98,6,1.9537272670052268
1400005,4611765,496036,1400,ROUTE DE MARLIEUX,ChÃ¢tillon-sur-Chalaronne,Gazole,1,1.7559069783188577
1400005,4611765,496036,1400,ROUTE DE MARLIEUX,ChÃ¢tillon-sur-Chalaronne,E85,3,0.9983333547910055
1400005,4611765,496036,1400,ROUTE DE MARLIEUX,ChÃ¢tillon-sur-Chalaronne,E10,5,1.8263255690419398
1400005,4611765,496036,1400,ROUTE DE MARLIEUX,ChÃ¢tillon-sur-Chalaronne,SP98,6,1.9068648750717576
1400006,4611700,495000,1400,AVENUE PIERRE MARCAULT,ChÃ¢tillon-sur-Chalaronne,Gazole,1,1.7539499998092651
1400006,4611700,495000,1400,AVENUE PIERRE MARCAULT,ChÃ¢tillon-sur-Chalaronne,SP95,2,1.889285717691694
1400006,4611700,495000,1400,AVENUE PIERRE MARCAULT,ChÃ¢tillon-sur-Chalaronne,E10,5,1.8239999887270806
1430003,4611809.562494,549110.62795291,1430,AIRE DE CEIGNES HAUT BUGEY,CEIGNES,Gazole,1,2.0585454431447117
1430003,4611809.562494,549110.62795291,1430,AIRE DE CEIGNES HAUT BUGEY,CEIGNES,GPLc,4,1.0989999771118164
1430003,4611809.562494,549110.62795291,1430,AIRE DE CEIGNES HAUT BUGEY,CEIGNES,E10,5,2.1279772289774637
1430003,4611809.562494,549110.62795291,1430,AIRE DE CEIGNES HAUT BUGEY,CEIGNES,SP98,6,2.2370682060718536
