"","Adresse.x","PrixID.x","CodePostal.x","ID","Latitude.x","Longitude.x","PrixNom.x","Ville.x","PrixValeur.x","iris_code.x","COM","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P19_POP","Adresse.y","PrixID.y","CodePostal.y","Latitude.y","Longitude.y","PrixNom.y","Ville.y","PrixValeur.y","iris_code.y","DISP_TP6020","DISP_Q120","DISP_MED20","fid","Adresse.x.x","PrixID.x.x","CodePostal.x.x","Latitude.x.x","Longitude.x.x","PrixNom.x.x","Ville.x.x","PrixValeur.x.x","iris_code.x.x","X_RGF93.x","Y_RGF93.x","dist_autoroute.x","geom.x","Adresse.y.y","PrixID.y.y","CodePostal.y.y","Latitude.y.y","Longitude.y.y","PrixNom.y.y","Ville.y.y","PrixValeur.y.y","iris_code.y.y","X_RGF93.y","Y_RGF93.y","dist_autoroute.y","nb_shop_point","geom.y"
"11","6 Rue des Ardillets",2,44220,44220003,47.21344,-1.719,"SP95","COUëRON",1.95200934579439,"440470103","44047","H",0,"1",3209.22848676633,"6 Rue des Ardillets",2,44220,47.21344,-1.719,"SP95","COUëRON",1.95200934579439,"440470103","6,9","18880",23800,299,"6 Rue des Ardillets",2,44220,47.21344,-1.719,"SP95","COUëRON",1.59125641025641,"440470103",343049.114923117,6689907.67775415,7434.04513606249,c(343049.114923117, 6689907.67775415),"6 Rue des Ardillets",2,44220,47.21344,-1.719,"SP95","COUëRON",1.59125641025641,"440470103",343049.114923117,6689907.67775415,7434.04513606249,0,c(343049.114923117, 6689907.67775415)
"12","Boulevard des Miquelots",2,33260,33260005,44.61039,-1.146,"SP95","LA TESTE-DE-BUCH",1.87185393258427,"335290107","33529","H",0,"1",2657.43007884816,"Boulevard des Miquelots",2,33260,44.61039,-1.146,"SP95","LA TESTE-DE-BUCH",1.87185393258427,"335290107","12,0","17420",22980,309," Boulevard des Miquelots",2,33260,44.61039,-1.146,"SP95","LA TESTE-DE-BUCH",1.49081196581197,"335290107",371176.750396389,6398778.89230627,3481.18098454198,c(371176.750396389, 6398778.89230627)," Boulevard des Miquelots",2,33260,44.61039,-1.146,"SP95","LA TESTE-DE-BUCH",1.49081196581197,"335290107",371176.750396389,6398778.89230627,3481.18098454198,2,c(371176.750396389, 6398778.89230627)
"13","Route de Strasbourg",2,69140,69140005,45.81737,4.89146,"SP95","RILLIEUX-LA-PAPE",1.85213414634146,"692860502","69286","H",0,"1",2837.00164599983,"Route de Strasbourg",2,69140,45.81737,4.89146,"SP95","RILLIEUX-LA-PAPE",1.85213414634146,"692860502","12,4","16850",22590,564," Route de Strasbourg",2,69140,45.81737,4.89146,"SP95","RILLIEUX-LA-PAPE",1.48670149253731,"692860502",846857.434048436,6525951.71588233,2038.38222165997,c(846857.434048436, 6525951.71588233)," Route de Strasbourg",2,69140,45.81737,4.89146,"SP95","RILLIEUX-LA-PAPE",1.48670149253731,"692860502",846857.434048436,6525951.71588233,2038.38222165997,4,c(846857.434048436, 6525951.71588233)
"14","Rue Colbert",2,14500,14500008,48.8467,-0.88722,"SP95","VIRE",1.946275,"147620202","14762","H",0,"1",1023.09536848362,"Rue Colbert",2,14500,48.8467,-0.88722,"SP95","VIRE",1.946275,"147620202","31,0","12390",16030,629," Rue Colbert",2,14500,48.8467,-0.88722,"SP95","VIRE",1.54743243243243,"147620202",414841.139355531,6867759.88151376,14644.0642337234,c(414841.139355531, 6867759.88151376)," Rue Colbert",2,14500,48.8467,-0.88722,"SP95","VIRE",1.54743243243243,"147620202",414841.139355531,6867759.88151376,14644.0642337234,0,c(414841.139355531, 6867759.88151376)
"15","PARC COMMERCIAL DE LA DOUITEE",2,14500,14500003,48.847,-0.887,"SP95","VIRE",1.91044897959184,"147620202","14762","H",0,"1",1023.09536848362,"PARC COMMERCIAL DE LA DOUITEE",2,14500,48.847,-0.887,"SP95","VIRE",1.91044897959184,"147620202","31,0","12390",16030,633,"PARC COMMERCIAL DE LA DOUITEE",2,14500,48.847,-0.887,"SP95","VIRE",1.5015,"147620202",414858.906512748,6867792.40484865,14628.5241059639,c(414858.906512748, 6867792.40484865),"PARC COMMERCIAL DE LA DOUITEE",2,14500,48.847,-0.887,"SP95","VIRE",1.5015,"147620202",414858.906512748,6867792.40484865,14628.5241059639,0,c(414858.906512748, 6867792.40484865)
"16","Rue Jean-Baptiste Berlier",2,42800,42800001,45.52641,4.6085,"SP95","RIVE-DE-GIER",1.90483050847458,"421860102","42186","H",0,"1",2562.02781083268,"Rue Jean-Baptiste Berlier",2,42800,45.52641,4.6085,"SP95","RIVE-DE-GIER",1.90483050847458,"421860102","16,6","15230",20170,663," Rue Jean-Baptiste Berlier",2,42800,45.52641,4.6085,"SP95","RIVE-DE-GIER",1.46964893617021,"421860102",825549.211108998,6493159.94378466,162.505023909367,c(825549.211108998, 6493159.94378466)," Rue Jean-Baptiste Berlier",2,42800,45.52641,4.6085,"SP95","RIVE-DE-GIER",1.46964893617021,"421860102",825549.211108998,6493159.94378466,162.505023909367,0,c(825549.211108998, 6493159.94378466)
"17","Rue Jules Ferry",2,33210,33210010,44.54883,-0.25317,"SP95","LANGON",1.84288524590164,"332270101","33227","H",0,"4",3778.43754771165,"Rue Jules Ferry",2,33210,44.54883,-0.25317,"SP95","LANGON",1.84288524590164,"332270101","21,2","14100",18630,672," Rue Jules Ferry",2,33210,44.54883,-0.25317,"SP95","LANGON",1.48086507936508,"332270101",441660.740194964,6388628.58785229,1198.29850750769,c(441660.740194964, 6388628.58785229)," Rue Jules Ferry",2,33210,44.54883,-0.25317,"SP95","LANGON",1.48086507936508,"332270101",441660.740194964,6388628.58785229,1198.29850750769,1,c(441660.740194964, 6388628.58785229)
"18","1 lieu dit moleon",2,33210,33210003,44.542,-0.254,"SP95","Langon",1.83088275862069,"332270101","33227","H",0,"4",3778.43754771165,"1 lieu dit moleon",2,33210,44.542,-0.254,"SP95","Langon",1.83088275862069,"332270101","21,2","14100",18630,675,"1 lieu dit moleon",2,33210,44.542,-0.254,"SP95","Langon",1.48570833333333,"332270101",441563.609464781,6387873.25522362,592.696636069145,c(441563.609464781, 6387873.25522362),"1 lieu dit moleon",2,33210,44.542,-0.254,"SP95","Langon",1.48570833333333,"332270101",441563.609464781,6387873.25522362,592.696636069145,6,c(441563.609464781, 6387873.25522362)
"19","Rue Olivier de Serres",2,30100,30100001,44.10715,4.09387,"SP95","ALèS",1.87751388888889,"300070107","30007","H",0,"1",2473.43076880843,"Rue Olivier de Serres",2,30100,44.10715,4.09387,"SP95","ALèS",1.87751388888889,"300070107","20,9","14710",20500,702," Rue Olivier de Serres",2,30100,44.10715,4.09387,"SP95","ALèS",1.50358823529412,"300070107",787567.422777161,6334845.00468935,37984.7217844247,c(787567.422777161, 6334845.00468935)," Rue Olivier de Serres",2,30100,44.10715,4.09387,"SP95","ALèS",1.50358823529412,"300070107",787567.422777161,6334845.00468935,37984.7217844247,16,c(787567.422777161, 6334845.00468935)
"20","Rue de Bretagne",2,53100,53100001,48.30817,-0.62956,"SP95","MAYENNE",1.89641935483871,"531470105","53147","H",0,"1",1763.85677484799,"Rue de Bretagne",2,53100,48.30817,-0.62956,"SP95","MAYENNE",1.89641935483871,"531470105","s","15330",20690,738," Rue de Bretagne",2,53100,48.30817,-0.62956,"SP95","MAYENNE",1.50585714285714,"531470105",430977.895485802,6807055.67204345,23787.9232696372,c(430977.895485802, 6807055.67204345)," Rue de Bretagne",2,53100,48.30817,-0.62956,"SP95","MAYENNE",1.50585714285714,"531470105",430977.895485802,6807055.67204345,23787.9232696372,2,c(430977.895485802, 6807055.67204345)
