"","Adresse.x","PrixID.x","CodePostal.x","ID","Latitude.x","Longitude.x","PrixNom.x","Ville.x","PrixValeur.x","iris_code.x","COM","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P19_POP","Adresse.y","PrixID.y","CodePostal.y","Latitude.y","Longitude.y","PrixNom.y","Ville.y","PrixValeur.y","iris_code.y","DISP_TP6019","DISP_Q119","DISP_MED19","fid","Adresse.x.x","PrixID.x.x","CodePostal.x.x","Latitude.x.x","Longitude.x.x","PrixNom.x.x","Ville.x.x","PrixValeur.x.x","iris_code.x.x","X_RGF93.x","Y_RGF93.x","dist_autoroute.x","geom.x","Adresse.y.y","PrixID.y.y","CodePostal.y.y","Latitude.y.y","Longitude.y.y","PrixNom.y.y","Ville.y.y","PrixValeur.y.y","iris_code.y.y","X_RGF93.y","Y_RGF93.y","dist_autoroute.y","nb_shop_point","geom.y"
"11","Avenue de Fontainebleau",1,94270,94270005,48.81193,2.3618,"Gazole","LE KREMLIN-BICêTRE",1.47644303797468,"940430101","94043","H",0,"1",2278.62130602204,"Avenue de Fontainebleau",1,94270,48.81193,2.3618,"Gazole","LE KREMLIN-BICêTRE",1.47644303797468,"940430101",18.9,15130,22640,151," Avenue de Fontainebleau",1,94270,48.81193,2.3618,"Gazole","LE KREMLIN-BICêTRE",1.47644303797468,"940430101",653133.242979581,6857062.70393331,491.375297900587,c(653133.242979581, 6857062.70393331)," Avenue de Fontainebleau",1,94270,48.81193,2.3618,"Gazole","LE KREMLIN-BICêTRE",1.47644303797468,"940430101",653133.242979581,6857062.70393331,491.375297900587,4,c(653133.242979581, 6857062.70393331)
"12","Avenue de Provence",1,5000,5000010,44.53367,6.04957,"Gazole","GAP",1.44372205438066,"050610116","5061","H",0,"1",2609.14002347936,"Avenue de Provence",1,5000,44.53367,6.04957,"Gazole","GAP",1.44372205438066,"050610116",10.2,16940,21510,172," Avenue de Provence",1,5000,44.53367,6.04957,"Gazole","GAP",1.44372205438066,"050610116",942244.398083549,6386300.552912,10318.143915764,c(942244.398083549, 6386300.552912)," Avenue de Provence",1,5000,44.53367,6.04957,"Gazole","GAP",1.44372205438066,"050610116",942244.398083549,6386300.552912,10318.143915764,0,c(942244.398083549, 6386300.552912)
"13","46 AV. DE PROVENCE",1,5000,5000017,44.54104,6.05755,"Gazole","GAP",1.51485294117647,"050610116","5061","H",0,"1",2609.14002347936,"46 AV. DE PROVENCE",1,5000,44.54104,6.05755,"Gazole","GAP",1.51485294117647,"050610116",10.2,16940,21510,175,"46 AV. DE PROVENCE",1,5000,44.54104,6.05755,"Gazole","GAP",1.51485294117647,"050610116",942846.285038028,6387143.13243569,11241.7886833482,c(942846.285038028, 6387143.13243569),"46 AV. DE PROVENCE",1,5000,44.54104,6.05755,"Gazole","GAP",1.51485294117647,"050610116",942846.285038028,6387143.13243569,11241.7886833482,4,c(942846.285038028, 6387143.13243569)
"14","Avenue de la Libération",1,74800,74800001,46.06989,6.30528,"Gazole","LA ROCHE-SUR-FORON",1.57487012987013,"742240102","74224","H",0,"Z",3618.29499105681,"Avenue de la Libération",1,74800,46.06989,6.30528,"Gazole","LA ROCHE-SUR-FORON",1.57487012987013,"742240102",11.9,17050,23560,207," Avenue de la Libération",1,74800,46.06989,6.30528,"Gazole","LA ROCHE-SUR-FORON",1.57487012987013,"742240102",955405.884801936,6557581.4551852,1196.99526470863,c(955405.884801936, 6557581.4551852)," Avenue de la Libération",1,74800,46.06989,6.30528,"Gazole","LA ROCHE-SUR-FORON",1.57487012987013,"742240102",955405.884801936,6557581.4551852,1196.99526470863,3,c(955405.884801936, 6557581.4551852)
"15","Avenue des Tilleuls",1,1170,1170005,46.33522,6.058,"Gazole","GEX",1.48938461538462,"011730101","1173","H",0,"Z",3843.69026857564,"Avenue des Tilleuls",1,1170,46.33522,6.058,"Gazole","GEX",1.48938461538462,"011730101",14.2,18240,28960,226," Avenue des Tilleuls",1,1170,46.33522,6.058,"Gazole","GEX",1.48938461538462,"011730101",935167.157493537,6586254.74785437,19684.9360374,c(935167.157493537, 6586254.74785437)," Avenue des Tilleuls",1,1170,46.33522,6.058,"Gazole","GEX",1.48938461538462,"011730101",935167.157493537,6586254.74785437,19684.9360374,0,c(935167.157493537, 6586254.74785437)
"16","Avenue des frères Robinson",1,33700,33700010,44.85136,-0.65538,"Gazole","MéRIGNAC",1.43716129032258,"332810201","33281","H",0,"1",3721.03698494732,"Avenue des frères Robinson",1,33700,44.85136,-0.65538,"Gazole","MéRIGNAC",1.43716129032258,"332810201",11,17070,21740,229," Avenue des frères Robinson",1,33700,44.85136,-0.65538,"Gazole","MéRIGNAC",1.43716129032258,"332810201",411297.235503403,6423593.53870952,805.208108940178,c(411297.235503403, 6423593.53870952)," Avenue des frères Robinson",1,33700,44.85136,-0.65538,"Gazole","MéRIGNAC",1.43716129032258,"332810201",411297.235503403,6423593.53870952,805.208108940178,2,c(411297.235503403, 6423593.53870952)
"17","Avenue du Général de Gaulle",1,30130,30130003,44.24715,4.64431,"Gazole","PONT-SAINT-ESPRIT",1.43329787234043,"302020103","30202","H",0,"Z",2695.25332827711,"Avenue du Général de Gaulle",1,30130,44.24715,4.64431,"Gazole","PONT-SAINT-ESPRIT",1.43329787234043,"302020103",15.5,15750,21260,238," Avenue du Général de Gaulle",1,30130,44.24715,4.64431,"Gazole","PONT-SAINT-ESPRIT",1.43329787234043,"302020103",831302.539608273,6351159.83626724,5091.30351074459,c(831302.539608273, 6351159.83626724)," Avenue du Général de Gaulle",1,30130,44.24715,4.64431,"Gazole","PONT-SAINT-ESPRIT",1.43329787234043,"302020103",831302.539608273,6351159.83626724,5091.30351074459,2,c(831302.539608273, 6351159.83626724)
"18","Avenue du Souvenir Français",1,11000,11000001,43.20854,2.38316,"Gazole","CARCASSONNE",1.41109722222222,"110690302","11069","H",0,"1",3181.74763076118,"Avenue du Souvenir Français",1,11000,43.20854,2.38316,"Gazole","CARCASSONNE",1.41109722222222,"110690302",31.9,12020,16850,260," Avenue du Souvenir Français",1,11000,43.20854,2.38316,"Gazole","CARCASSONNE",1.41109722222222,"110690302",649838.967717051,6234565.57405527,1984.0882912155,c(649838.967717051, 6234565.57405527)," Avenue du Souvenir Français",1,11000,43.20854,2.38316,"Gazole","CARCASSONNE",1.41109722222222,"110690302",649838.967717051,6234565.57405527,1984.0882912155,4,c(649838.967717051, 6234565.57405527)
"19","AVENUE DU 3ème RPIMA",1,11000,11000003,43.207,2.386,"Gazole","Carcassonne",1.50777777777778,"110690302","11069","H",0,"1",3181.74763076118,"AVENUE DU 3ème RPIMA",1,11000,43.207,2.386,"Gazole","Carcassonne",1.50777777777778,"110690302",31.9,12020,16850,264,"AVENUE DU 3ème RPIMA",1,11000,43.207,2.386,"Gazole","Carcassonne",1.50777777777778,"110690302",650068.578767364,6234392.57319938,1898.29377322247,c(650068.578767364, 6234392.57319938),"AVENUE DU 3ème RPIMA",1,11000,43.207,2.386,"Gazole","Carcassonne",1.50777777777778,"110690302",650068.578767364,6234392.57319938,1898.29377322247,3,c(650068.578767364, 6234392.57319938)
"20","Boulevard Auguste Comte",1,24100,24100007,44.84832,0.49248,"Gazole","BERGERAC",1.40882352941176,"240370101","24037","H",0,"1",2223.96551119339,"Boulevard Auguste Comte",1,24100,44.84832,0.49248,"Gazole","BERGERAC",1.40882352941176,"240370101",17.3,15090,20510,267," Boulevard Auguste Comte",1,24100,44.84832,0.49248,"Gazole","BERGERAC",1.40882352941176,"240370101",501907.308420294,6419717.85285732,19931.8438453269,c(501907.308420294, 6419717.85285732)," Boulevard Auguste Comte",1,24100,44.84832,0.49248,"Gazole","BERGERAC",1.40882352941176,"240370101",501907.308420294,6419717.85285732,19931.8438453269,2,c(501907.308420294, 6419717.85285732)
"21","RUE DES DOCTEURS VIZERIE",1,24100,24100014,44.84985,0.49295,"Gazole","BERGERAC",1.4109323943662,"240370101","24037","H",0,"1",2223.96551119339,"RUE DES DOCTEURS VIZERIE",1,24100,44.84985,0.49295,"Gazole","BERGERAC",1.4109323943662,"240370101",17.3,15090,20510,270,"RUE DES DOCTEURS VIZERIE",1,24100,44.84985,0.49295,"Gazole","BERGERAC",1.4109323943662,"240370101",501949.820257304,6419886.5252416,19801.1412722971,c(501949.820257304, 6419886.5252416),"RUE DES DOCTEURS VIZERIE",1,24100,44.84985,0.49295,"Gazole","BERGERAC",1.4109323943662,"240370101",501949.820257304,6419886.5252416,19801.1412722971,2,c(501949.820257304, 6419886.5252416)
"22","Route de Sainte Alvère",1,24100,24100008,44.8533552754,0.513779259572,"Gazole","BERGERAC",1.40825961538462,"240370101","24037","H",0,"1",2223.96551119339,"Route de Sainte Alvère",1,24100,44.8533552754,0.513779259572,"Gazole","BERGERAC",1.40825961538462,"240370101",17.3,15090,20510,275,"Route de Sainte Alvère",1,24100,44.8533552754,0.513779259572,"Gazole","BERGERAC",1.40825961538462,"240370101",503606.985918715,6420223.63659927,20327.1089112203,c(503606.985918715, 6420223.63659927),"Route de Sainte Alvère",1,24100,44.8533552754,0.513779259572,"Gazole","BERGERAC",1.40825961538462,"240370101",503606.985918715,6420223.63659927,20327.1089112203,2,c(503606.985918715, 6420223.63659927)
"23","Boulevard Berthelot",1,63000,63000016,45.78019,3.07141,"Gazole","CLERMONT-FERRAND",1.44275925925926,"631131701","63113","H",0,"1",2698.78359997669,"Boulevard Berthelot",1,63000,45.78019,3.07141,"Gazole","CLERMONT-FERRAND",1.44275925925926,"631131701",15.4,15910,21930,278," Boulevard Berthelot",1,63000,45.78019,3.07141,"Gazole","CLERMONT-FERRAND",1.44275925925926,"631131701",705548.704979518,6520066.37329732,4271.9585096023,c(705548.704979518, 6520066.37329732)," Boulevard Berthelot",1,63000,45.78019,3.07141,"Gazole","CLERMONT-FERRAND",1.44275925925926,"631131701",705548.704979518,6520066.37329732,4271.9585096023,6,c(705548.704979518, 6520066.37329732)
"24","Boulevard Camille Blanc",1,34200,34200001,43.40721,3.66917,"Gazole","SèTE",1.40820212765957,"343010702","34301","H",0,"2",3283.04219947254,"Boulevard Camille Blanc",1,34200,43.40721,3.66917,"Gazole","SèTE",1.40820212765957,"343010702",12.6,17120,23620,281," Boulevard Camille Blanc",1,34200,43.40721,3.66917,"Gazole","SèTE",1.40820212765957,"343010702",754229.218846894,6256684.39804692,7054.17930934943,c(754229.218846894, 6256684.39804692)," Boulevard Camille Blanc",1,34200,43.40721,3.66917,"Gazole","SèTE",1.40820212765957,"343010702",754229.218846894,6256684.39804692,7054.17930934943,3,c(754229.218846894, 6256684.39804692)
"25","79 boulevard camille",1,34200,34200012,43.408,3.67,"Gazole","SETE",1.4581,"343010702","34301","H",0,"2",3283.04219947254,"79 boulevard camille",1,34200,43.408,3.67,"Gazole","SETE",1.4581,"343010702",12.6,17120,23620,285,"79 boulevard camille",1,34200,43.408,3.67,"Gazole","SETE",1.4581,"343010702",754295.734951734,6256772.77818329,7004.45584039042,c(754295.734951734, 6256772.77818329),"79 boulevard camille",1,34200,43.408,3.67,"Gazole","SETE",1.4581,"343010702",754295.734951734,6256772.77818329,7004.45584039042,3,c(754295.734951734, 6256772.77818329)
"26","Boulevard Lacaussade",1,65000,65000009,43.23426,0.05428,"Gazole","TARBES",1.4519,"654400701","65440","H",0,"1",1864.4689871804,"Boulevard Lacaussade",1,65000,43.23426,0.05428,"Gazole","TARBES",1.4519,"654400701",22.8,13540,18170,289," Boulevard Lacaussade",1,65000,43.23426,0.05428,"Gazole","TARBES",1.4519,"654400701",460615.708798918,6241694.6528656,2723.89753707645,c(460615.708798918, 6241694.6528656)," Boulevard Lacaussade",1,65000,43.23426,0.05428,"Gazole","TARBES",1.4519,"654400701",460615.708798918,6241694.6528656,2723.89753707645,0,c(460615.708798918, 6241694.6528656)
"27","Boulevard Paul Langevin",1,44220,44220005,47.21363,-1.72222,"Gazole","COUERON",1.405,"440470103","44047","H",0,"1",3209.22848676633,"Boulevard Paul Langevin",1,44220,47.21363,-1.72222,"Gazole","COUERON",1.405,"440470103",7.6,18350,23040,295," Boulevard Paul Langevin",1,44220,47.21363,-1.72222,"Gazole","COUERON",1.405,"440470103",342807.101934497,6689943.30579469,7610.14708496665,c(342807.101934497, 6689943.30579469)," Boulevard Paul Langevin",1,44220,47.21363,-1.72222,"Gazole","COUERON",1.405,"440470103",342807.101934497,6689943.30579469,7610.14708496665,9,c(342807.101934497, 6689943.30579469)
"28","6 Rue des Ardillets",1,44220,44220003,47.21344,-1.719,"Gazole","COUëRON",1.49414102564103,"440470103","44047","H",0,"1",3209.22848676633,"6 Rue des Ardillets",1,44220,47.21344,-1.719,"Gazole","COUëRON",1.49414102564103,"440470103",7.6,18350,23040,298,"6 Rue des Ardillets",1,44220,47.21344,-1.719,"Gazole","COUëRON",1.49414102564103,"440470103",343049.114923117,6689907.67775415,7434.04513606249,c(343049.114923117, 6689907.67775415),"6 Rue des Ardillets",1,44220,47.21344,-1.719,"Gazole","COUëRON",1.49414102564103,"440470103",343049.114923117,6689907.67775415,7434.04513606249,0,c(343049.114923117, 6689907.67775415)
"29","Boulevard des Miquelots",1,33260,33260005,44.61039,-1.146,"Gazole","LA TESTE-DE-BUCH",1.41448598130841,"335290107","33529","H",0,"1",2657.43007884816,"Boulevard des Miquelots",1,33260,44.61039,-1.146,"Gazole","LA TESTE-DE-BUCH",1.41448598130841,"335290107",11.7,16890,22690,308," Boulevard des Miquelots",1,33260,44.61039,-1.146,"Gazole","LA TESTE-DE-BUCH",1.41448598130841,"335290107",371176.750396389,6398778.89230627,3481.18098454198,c(371176.750396389, 6398778.89230627)," Boulevard des Miquelots",1,33260,44.61039,-1.146,"Gazole","LA TESTE-DE-BUCH",1.41448598130841,"335290107",371176.750396389,6398778.89230627,3481.18098454198,2,c(371176.750396389, 6398778.89230627)
"30","Chemin Jean de Bouc",1,13120,13120004,43.46422,5.4868,"Gazole","GARDANNE",1.53,"130410103","13041","H",0,"1",2505.30361400124,"Chemin Jean de Bouc",1,13120,43.46422,5.4868,"Gazole","GARDANNE",1.53,"130410103",9.8,17630,23130,312," Chemin Jean de Bouc",1,13120,43.46422,5.4868,"Gazole","GARDANNE",1.53,"130410103",901298.653697481,6265961.51801224,4418.94242697443,c(901298.653697481, 6265961.51801224)," Chemin Jean de Bouc",1,13120,43.46422,5.4868,"Gazole","GARDANNE",1.53,"130410103",901298.653697481,6265961.51801224,4418.94242697443,1,c(901298.653697481, 6265961.51801224)
"31","Place Francisco Ferrer",1,76350,76350001,49.34583,1.09642,"Gazole","OISSEL",1.4038125,"764840103","76484","H",0,"1",2187.6723985668,"Place Francisco Ferrer",1,76350,49.34583,1.09642,"Gazole","OISSEL",1.4038125,"764840103",14.8,15540,20470,366," Place Francisco Ferrer",1,76350,49.34583,1.09642,"Gazole","OISSEL",1.4038125,"764840103",561652.359236369,6917920.58397165,1818.88690628666,c(561652.359236369, 6917920.58397165)," Place Francisco Ferrer",1,76350,49.34583,1.09642,"Gazole","OISSEL",1.4038125,"764840103",561652.359236369,6917920.58397165,1818.88690628666,3,c(561652.359236369, 6917920.58397165)
"32","Place Max Barel",1,6300,6300002,43.70049,7.28739,"Gazole","NICE",1.51472727272727,"060880205","6088","H",0,"1",2061.49652623884,"Place Max Barel",1,6300,43.70049,7.28739,"Gazole","NICE",1.51472727272727,"060880205",18.6,14620,21170,369," Place Max Barel",1,6300,43.70049,7.28739,"Gazole","NICE",1.51472727272727,"060880205",1045512.51358948,6298433.28816351,3562.44367782616,c(1045512.51358948, 6298433.28816351)," Place Max Barel",1,6300,43.70049,7.28739,"Gazole","NICE",1.51472727272727,"060880205",1045512.51358948,6298433.28816351,3562.44367782616,5,c(1045512.51358948, 6298433.28816351)
"33","Quai de Dion-Bouton",1,92800,92800007,48.88019,2.24471,"Gazole","PUTEAUX",1.61383870967742,"920620404","92062","H",0,"2",2310.87191760089,"Quai de Dion-Bouton",1,92800,48.88019,2.24471,"Gazole","PUTEAUX",1.61383870967742,"920620404",8.9,24430,37070,392," Quai de Dion-Bouton",1,92800,48.88019,2.24471,"Gazole","PUTEAUX",1.61383870967742,"920620404",644607.481209513,6864728.3286529,1100.92048439186,c(644607.481209513, 6864728.3286529)," Quai de Dion-Bouton",1,92800,48.88019,2.24471,"Gazole","PUTEAUX",1.61383870967742,"920620404",644607.481209513,6864728.3286529,1100.92048439186,2,c(644607.481209513, 6864728.3286529)
"34","Route de Bourges",1,18200,18200005,46.73695,2.48848,"Gazole","SAINT-AMAND-MONTROND",1.42599047619048,"181970104","18197","H",0,"1",2610.4862710059,"Route de Bourges",1,18200,46.73695,2.48848,"Gazole","SAINT-AMAND-MONTROND",1.42599047619048,"181970104",10.5,16310,21870,429," Route de Bourges",1,18200,46.73695,2.48848,"Gazole","SAINT-AMAND-MONTROND",1.42599047619048,"181970104",660942.401625571,6626441.73698218,3244.05787136255,c(660942.401625571, 6626441.73698218)," Route de Bourges",1,18200,46.73695,2.48848,"Gazole","SAINT-AMAND-MONTROND",1.42599047619048,"181970104",660942.401625571,6626441.73698218,3244.05787136255,3,c(660942.401625571, 6626441.73698218)
"35","ROUTE DE CHARENTON",1,18200,18200007,46.722,2.532,"Gazole","Saint-Amand-Montrond",1.42977678571429,"181970104","18197","H",0,"1",2610.4862710059,"ROUTE DE CHARENTON",1,18200,46.722,2.532,"Gazole","Saint-Amand-Montrond",1.42977678571429,"181970104",10.5,16310,21870,433,"ROUTE DE CHARENTON",1,18200,46.722,2.532,"Gazole","Saint-Amand-Montrond",1.42977678571429,"181970104",664255.531421552,6624760.79616274,5542.23578340108,c(664255.531421552, 6624760.79616274),"ROUTE DE CHARENTON",1,18200,46.722,2.532,"Gazole","Saint-Amand-Montrond",1.42977678571429,"181970104",664255.531421552,6624760.79616274,5542.23578340108,0,c(664255.531421552, 6624760.79616274)
"36","Route de Grenoble",1,6200,6200014,43.75864,7.1998,"Gazole","Nice",1.42725486725664,"060883301","6088","H",0,"1",4295.81729461736,"Route de Grenoble",1,6200,43.75864,7.1998,"Gazole","Nice",1.42725486725664,"060883301",29.8,12430,19230,463," Route de Grenoble",1,6200,43.75864,7.1998,"Gazole","Nice",1.42725486725664,"060883301",1038116.98346149,6304507.04384147,4292.15620538028,c(1038116.98346149, 6304507.04384147)," Route de Grenoble",1,6200,43.75864,7.1998,"Gazole","Nice",1.42725486725664,"060883301",1038116.98346149,6304507.04384147,4292.15620538028,2,c(1038116.98346149, 6304507.04384147)
"37","606 boulevard du mercantour",1,6200,6201001,43.73,7.186,"Gazole","Nice",1.40969647058824,"060883301","6088","H",0,"1",4295.81729461736,"606 boulevard du mercantour",1,6200,43.73,7.186,"Gazole","Nice",1.40969647058824,"060883301",29.8,12430,19230,466,"606 boulevard du mercantour",1,6200,43.73,7.186,"Gazole","Nice",1.40969647058824,"060883301",1037175.66408072,6301269.76971878,2409.45049263437,c(1037175.66408072, 6301269.76971878),"606 boulevard du mercantour",1,6200,43.73,7.186,"Gazole","Nice",1.40969647058824,"060883301",1037175.66408072,6301269.76971878,2409.45049263437,7,c(1037175.66408072, 6301269.76971878)
"38","Boulevard du Mercantour - Quartier Saint Isidore",1,6200,6201002,43.708,7.189,"Gazole","Nice",1.40388976377953,"060883301","6088","H",0,"1",4295.81729461736,"Boulevard du Mercantour - Quartier Saint Isidore",1,6200,43.708,7.189,"Gazole","Nice",1.40388976377953,"060883301",29.8,12430,19230,471,"Boulevard du Mercantour - Quartier Saint Isidore",1,6200,43.708,7.189,"Gazole","Nice",1.40388976377953,"060883301",1037546.72456842,6298841.13337932,195.368262072543,c(1037546.72456842, 6298841.13337932),"Boulevard du Mercantour - Quartier Saint Isidore",1,6200,43.708,7.189,"Gazole","Nice",1.40388976377953,"060883301",1037546.72456842,6298841.13337932,195.368262072543,4,c(1037546.72456842, 6298841.13337932)
